phi,J,n_species,n_types,N,n_correct_pairs,pH,pKa_acid,pKa_base,beta,sum_correct,sum_incorrect,correct_fraction,selectivity
0.45,12.6684,8,1,8,4,9.0,6.0,8.0,1.0,0.06576859946495149,0.14320519346987365,0.13153719892990298,0.31472175788790474
0.45,13.7158,8,1,8,4,9.0,6.0,8.0,1.0,0.07016589044158635,0.14326282207112387,0.1403317808831727,0.328755628122938
0.45,14.7632,8,1,8,4,9.0,6.0,8.0,1.0,0.07476237645009644,0.14323574253840585,0.14952475290019288,0.3429496401023498
0.45,15.8105,8,1,8,4,9.0,6.0,8.0,1.0,0.07956049294175767,0.14310855750450818,0.15912098588351534,0.35730377788159084
0.45,16.8579,8,1,8,4,9.0,6.0,8.0,1.0,0.08456239576472858,0.1428705776992999,0.16912479152945717,0.37181238268470723
0.45,17.9053,8,1,8,4,9.0,6.0,8.0,1.0,0.08976742783605562,0.14251428128472152,0.17953485567211125,0.38645930484943947
0.45,18.9526,8,1,8,4,9.0,6.0,8.0,1.0,0.09517354139411466,0.1420343582775921,0.19034708278822932,0.40122416464980065
0.45,20.0,8,1,8,4,9.0,6.0,8.0,1.0,0.10077901885859132,0.14142694583129325,0.20155803771718264,0.41608809670573654
0.5,0.1,8,1,8,4,9.0,6.0,8.0,1.0,0.02269017046300745,0.1774055176744366,0.0453803409260149,0.1133965987683935
0.5,1.1474,8,1,8,4,9.0,6.0,8.0,1.0,0.026322217748743878,0.16525066352546802,0.052644435497487756,0.13740054215224168
0.5,2.1947,8,1,8,4,9.0,6.0,8.0,1.0,0.029837493225098256,0.1563164118778604,0.05967498645019651,0.16028400375804883
0.5,3.2421,8,1,8,4,9.0,6.0,8.0,1.0,0.033208359867405855,0.15039311953351628,0.06641671973481171,0.18087196233800545
0.5,4.2895,8,1,8,4,9.0,6.0,8.0,1.0,0.036467459762173894,0.14687356087454875,0.07293491952434779,0.1989050766463846
0.5,5.3368,8,1,8,4,9.0,6.0,8.0,1.0,0.03967634628697374,0.14505483912988185,0.07935269257394748,0.21477882143960575
0.5,6.3842,8,1,8,4,9.0,6.0,8.0,1.0,0.04289963138591137,0.1443351678689961,0.08579926277182275,0.2291221052743844
0.5,7.4316,8,1,8,4,9.0,6.0,8.0,1.0,0.04619020067832815,0.14427611210427324,0.0923804013566563,0.2425111296770337
0.5,8.4789,8,1,8,4,9.0,6.0,8.0,1.0,0.049587346738163576,0.14458574499475232,0.09917469347632715,0.2553770262172601
0.5,9.5263,8,1,8,4,9.0,6.0,8.0,1.0,0.05311960476374869,0.1450796537626853,0.10623920952749738,0.2680111174919649
0.5,10.5737,8,1,8,4,9.0,6.0,8.0,1.0,0.056805743213126196,0.1456441177359988,0.11361148642625239,0.28059166327311535
0.5,11.6211,8,1,8,4,9.0,6.0,8.0,1.0,0.060658643806505895,0.14620950789593987,0.12131728761301179,0.2932236949347116
0.5,12.6684,8,1,8,4,9.0,6.0,8.0,1.0,0.06468650273473456,0.14673275979446618,0.12937300546946912,0.3059631462189965
0.5,13.7158,8,1,8,4,9.0,6.0,8.0,1.0,0.0688956778027709,0.14718678823755055,0.1377913556055418,0.3188397423690754
0.5,14.7632,8,1,8,4,9.0,6.0,8.0,1.0,0.0732892122251274,0.1475537438194801,0.1465784244502548,0.33186121730015045
0.5,15.8105,8,1,8,4,9.0,6.0,8.0,1.0,0.07786842665505089,0.14782143032124762,0.15573685331010179,0.3450240418346675
0.5,16.8579,8,1,8,4,9.0,6.0,8.0,1.0,0.08263462473439412,0.1479811698929893,0.16526924946878824,0.3583216182911944
0.5,17.9053,8,1,8,4,9.0,6.0,8.0,1.0,0.08758665813000165,0.14802640906995806,0.1751733162600033,0.37173939107404586
0.5,18.9526,8,1,8,4,9.0,6.0,8.0,1.0,0.09272227045358845,0.14795214761918218,0.1854445409071769,0.38526018342985024
0.5,20.0,8,1,8,4,9.0,6.0,8.0,1.0,0.0980397155615327,0.14775448291160115,0.1960794311230654,0.39886911965600513
0.55,0.1,8,1,8,4,9.0,6.0,8.0,1.0,0.022705835532019082,0.17728549732216117,0.045411671064038164,0.11353409774299811
0.55,1.1474,8,1,8,4,9.0,6.0,8.0,1.0,0.026458490083669396,0.16424494160908745,0.05291698016733879,0.1387415519941804
0.55,2.1947,8,1,8,4,9.0,6.0,8.0,1.0,0.030005366303202507,0.1551128588002974,0.060010732606405014,0.1620875863866256
0.55,3.2421,8,1,8,4,9.0,6.0,8.0,1.0,0.033330750217378476,0.14950830482879138,0.06666150043475695,0.1822955725130046
0.55,4.2895,8,1,8,4,9.0,6.0,8.0,1.0,0.03649537759439777,0.1465676833636386,0.07299075518879554,0.19935959446653972
0.55,5.3368,8,1,8,4,9.0,6.0,8.0,1.0,0.03958579347359417,0.14539278533774322,0.07917158694718834,0.2140020413605196
0.55,6.3842,8,1,8,4,9.0,6.0,8.0,1.0,0.04268103530895692,0.1452840392339979,0.08536207061791384,0.22706896700218096
0.55,7.4316,8,1,8,4,9.0,6.0,8.0,1.0,0.045839426322315406,0.14577398492779947,0.09167885264463081,0.23922869502323357
0.55,8.4789,8,1,8,4,9.0,6.0,8.0,1.0,0.04910049087467258,0.1465749220187056,0.09820098174934516,0.2509282599619542
0.55,9.5263,8,1,8,4,9.0,6.0,8.0,1.0,0.05249069393114304,0.1475175067710873,0.10498138786228609,0.2624427085831858
0.55,10.5737,8,1,8,4,9.0,6.0,8.0,1.0,0.056026143023295005,0.14850333017811385,0.11205228604659001,0.2739269903077656
0.55,11.6211,8,1,8,4,9.0,6.0,8.0,1.0,0.05971715246573761,0.14947505443724365,0.11943430493147522,0.28546547383303256
0.55,12.6684,8,1,8,4,9.0,6.0,8.0,1.0,0.06356973604309356,0.1503983496492124,0.12713947208618712,0.2970991483959383
0.55,13.7158,8,1,8,4,9.0,6.0,8.0,1.0,0.06758843461440592,0.1512520380593653,0.13517686922881184,0.30884796486050686
0.55,14.7632,8,1,8,4,9.0,6.0,8.0,1.0,0.07177490961648413,0.1520218867543087,0.14354981923296825,0.3207146428386094
0.55,15.8105,8,1,8,4,9.0,6.0,8.0,1.0,0.07612944238484394,0.15269779911700682,0.15225888476968788,0.332693965478878
0.55,16.8579,8,1,8,4,9.0,6.0,8.0,1.0,0.08065252298234182,0.1532722910190294,0.16130504596468365,0.34477968199589426
0.55,17.9053,8,1,8,4,9.0,6.0,8.0,1.0,0.08534250970459359,0.15373920437095986,0.17068501940918718,0.3569595861171704
0.55,18.9526,8,1,8,4,9.0,6.0,8.0,1.0,0.09019689372706173,0.15409347575099766,0.18039378745412346,0.36922001436148416
0.55,20.0,8,1,8,4,9.0,6.0,8.0,1.0,0.09521381446777782,0.15433095130668065,0.19042762893555565,0.381550036412436
0.6,0.1,8,1,8,4,9.0,6.0,8.0,1.0,0.02272145935230384,0.1771657484975251,0.04544291870460768,0.11367140297128908
0.6,1.1474,8,1,8,4,9.0,6.0,8.0,1.0,0.02658868376265382,0.1632796431787836,0.05317736752530764,0.14003748909029273
0.6,2.1947,8,1,8,4,9.0,6.0,8.0,1.0,0.030152989146494048,0.15404139692660715,0.060305978292988095,0.16370199868375504
0.6,3.2421,8,1,8,4,9.0,6.0,8.0,1.0,0.03341862654332534,0.14884044100139515,0.06683725308665069,0.18335782682046975
0.6,4.2895,8,1,8,4,9.0,6.0,8.0,1.0,0.03648076992906333,0.146516628701242,0.07296153985812666,0.1993513033634005
0.6,5.3368,8,1,8,4,9.0,6.0,8.0,1.0,0.03945164731291975,0.14597833824222267,0.0789032946258395,0.2127576464766944
0.6,6.3842,8,1,8,4,9.0,6.0,8.0,1.0,0.04242217752309285,0.14644931173593884,0.0848443550461857,0.22460868863543432
0.6,7.4316,8,1,8,4,9.0,6.0,8.0,1.0,0.04545329479216613,0.1474519829356804,0.09090658958433226,0.2356249415648028
0.6,8.4789,8,1,8,4,9.0,6.0,8.0,1.0,0.04858283749761652,0.14871344171404086,0.09716567499523304,0.2462430497510656
0.6,9.5263,8,1,8,4,9.0,6.0,8.0,1.0,0.051834221649139915,0.1500832873104393,0.10366844329827983,0.2567098906688477
0.6,10.5737,8,1,8,4,9.0,6.0,8.0,1.0,0.055220536358910007,0.15147863821391175,0.11044107271782001,0.2671541213119606
0.6,11.6211,8,1,8,4,9.0,6.0,8.0,1.0,0.058749500129654846,0.15285314922897233,0.11749900025930969,0.2776406642720483
0.6,12.6684,8,1,8,4,9.0,6.0,8.0,1.0,0.0624250521907335,0.15417957472979427,0.124850104381467,0.2881981473721564
0.6,13.7158,8,1,8,4,9.0,6.0,8.0,1.0,0.06625005328391426,0.15544115179258666,0.1325001065678285,0.29883933943636815
0.6,14.7632,8,1,8,4,9.0,6.0,8.0,1.0,0.07022489869648324,0.15662608985254609,0.14044979739296648,0.3095639968141696
0.6,15.8105,8,1,8,4,9.0,6.0,8.0,1.0,0.07434890472314126,0.1577255421829042,0.14869780944628253,0.3203666138790405
0.6,16.8579,8,1,8,4,9.0,6.0,8.0,1.0,0.07862177391689973,0.15873264867694986,0.15724354783379946,0.33124208539157285
0.6,17.9053,8,1,8,4,9.0,6.0,8.0,1.0,0.08304135475912207,0.15964128584781256,0.16608270951824414,0.3421808603674343
0.6,18.9526,8,1,8,4,9.0,6.0,8.0,1.0,0.08760483066517058,0.16044612300034378,0.17520966133034116,0.3531727226628664
0.6,20.0,8,1,8,4,9.0,6.0,8.0,1.0,0.09231013413382642,0.1611426710652705,0.18462026826765285,0.3642103470163327
0.65,0.1,8,1,8,4,9.0,6.0,8.0,1.0,0.02273704187086627,0.17704627181251956,0.04547408374173254,0.11380851309183682
0.65,1.1474,8,1,8,4,9.0,6.0,8.0,1.0,0.02671285363224692,0.16235468144503137,0.05342570726449384,0.141287363911146
0.65,2.1947,8,1,8,4,9.0,6.0,8.0,1.0,0.030281377385871142,0.15309650077398665,0.060562754771742285,0.16513102719769446
0.65,3.2421,8,1,8,4,9.0,6.0,8.0,1.0,0.03347561782669993,0.14836841184349686,0.06695123565339986,0.1840897272646956
0.65,4.2895,8,1,8,4,9.0,6.0,8.0,1.0,0.03643047018092941,0.14668122018817795,0.07286094036185882,0.19895218108409407
0.65,5.3368,8,1,8,4,9.0,6.0,8.0,1.0,0.039283019510921634,0.14676140267062282,0.07856603902184327,0.21114860123346543
0.65,6.3842,8,1,8,4,9.0,6.0,8.0,1.0,0.04213295547855428,0.14777945130588394,0.08426591095710856,0.22185467601586162
0.65,7.4316,8,1,8,4,9.0,6.0,8.0,1.0,0.0450412686029276,0.1492637811798999,0.0900825372058552,0.23180698933594093
0.65,8.4789,8,1,8,4,9.0,6.0,8.0,1.0,0.04804273317171811,0.15096311144946994,0.09608546634343622,0.2414136793980511
0.65,9.5263,8,1,8,4,9.0,6.0,8.0,1.0,0.05115720640715325,0.15274719884960286,0.1023144128143065,0.250888186269129
0.65,10.5737,8,1,8,4,9.0,6.0,8.0,1.0,0.054394709526675245,0.15454750785448024,0.10878941905335049,0.2603337430245002
0.65,11.6211,8,1,8,4,9.0,6.0,8.0,1.0,0.05776050385102123,0.15632687680297724,0.11552100770204246,0.2697987320624551
0.65,12.6684,8,1,8,4,9.0,6.0,8.0,1.0,0.06125663491346643,0.15806347056586317,0.12251326982693286,0.2793024140654512
0.65,13.7158,8,1,8,4,9.0,6.0,8.0,1.0,0.06488444025100071,0.15974363935307517,0.12976888050200142,0.28885275770226143
0.65,14.7632,8,1,8,4,9.0,6.0,8.0,1.0,0.06864316080507189,0.16135710878630313,0.13728632161014379,0.2984481754174679
0.65,15.8105,8,1,8,4,9.0,6.0,8.0,1.0,0.07253121137724955,0.16289566417899284,0.1450624227544991,0.30808382095663445
0.65,16.8579,8,1,8,4,9.0,6.0,8.0,1.0,0.07654752494541048,0.16435268659819713,0.15309504989082096,0.3177561549444865
0.65,17.9053,8,1,8,4,9.0,6.0,8.0,1.0,0.08068942198352488,0.16572186352373974,0.16137884396704977,0.3274583053995134
0.65,18.9526,8,1,8,4,9.0,6.0,8.0,1.0,0.08495372839002978,0.16699748667501096,0.16990745678005956,0.3371832454473331
0.65,20.0,8,1,8,4,9.0,6.0,8.0,1.0,0.08933808999512438,0.16817470681273447,0.17867617999024876,0.3469267978234998
0.7,0.1,8,1,8,4,9.0,6.0,8.0,1.0,0.022752583035442222,0.17692706787400042,0.045505166070884444,0.11394542674636739
0.7,1.1474,8,1,8,4,9.0,6.0,8.0,1.0,0.026831065437213864,0.1614698819459338,0.05366213087442773,0.142490336931863
0.7,2.1947,8,1,8,4,9.0,6.0,8.0,1.0,0.030391587348532426,0.15227219351995563,0.06078317469706485,0.16637993150055955
0.7,3.2421,8,1,8,4,9.0,6.0,8.0,1.0,0.03350516328177226,0.14807178985118916,0.06701032656354453,0.18452321565963062
0.7,4.2895,8,1,8,4,9.0,6.0,8.0,1.0,0.036350403387919915,0.1470270287757858,0.07270080677583983,0.19822724617208504
0.7,5.3368,8,1,8,4,9.0,6.0,8.0,1.0,0.03908718981770926,0.14770158797594887,0.07817437963541853,0.2092587696081394
0.7,6.3842,8,1,8,4,9.0,6.0,8.0,1.0,0.04182071999213649,0.14923596562774516,0.08364143998427298,0.21889168576566337
0.7,7.4316,8,1,8,4,9.0,6.0,8.0,1.0,0.0446099418511974,0.15117704071859717,0.0892198837023948,0.2278493762234398
0.7,8.4789,8,1,8,4,9.0,6.0,8.0,1.0,0.04748569524754251,0.15329879653544404,0.09497139049508502,0.2365008115211713
0.7,9.5263,8,1,8,4,9.0,6.0,8.0,1.0,0.05046411917864171,0.1554905540937927,0.10092823835728341,0.2450253659060609
0.7,10.5737,8,1,8,4,9.0,6.0,8.0,1.0,0.05355230630627131,0.15769623520451287,0.10710461261254262,0.2535037918997288
0.7,11.6211,8,1,8,4,9.0,6.0,8.0,1.0,0.056753278703873866,0.1598859622182189,0.11350655740774773,0.2619713698326845
0.7,12.6684,8,1,8,4,9.0,6.0,8.0,1.0,0.06006738921502015,0.1620418109828936,0.1201347784300403,0.2704407974162976
0.7,13.7158,8,1,8,4,9.0,6.0,8.0,1.0,0.06349460429042383,0.1641521875435351,0.12698920858084767,0.2789171935123745
0.7,14.7632,8,1,8,4,9.0,6.0,8.0,1.0,0.06703311249327278,0.16620763120751486,0.13406622498654555,0.28739881132974676
0.7,15.8105,8,1,8,4,9.0,6.0,8.0,1.0,0.0706804854475084,0.1682001142206955,0.1413609708950168,0.2958820663782686
0.7,16.8579,8,1,8,4,9.0,6.0,8.0,1.0,0.07443490804984738,0.170122994218665,0.14886981609969477,0.3043651722532411
0.7,17.9053,8,1,8,4,9.0,6.0,8.0,1.0,0.07829316713874704,0.1719696184615924,0.15658633427749408,0.3128438251453737
0.7,18.9526,8,1,8,4,9.0,6.0,8.0,1.0,0.08225170204273377,0.17373382855327407,0.16450340408546754,0.3213138721209276
0.7,20.0,8,1,8,4,9.0,6.0,8.0,1.0,0.08630782008675252,0.17541040261390867,0.17261564017350503,0.32977382773023906
0.75,0.1,8,1,8,4,9.0,6.0,8.0,1.0,0.022768082794516656,0.17680813728365807,0.04553616558903331,0.11408214257990357
0.75,1.1474,8,1,8,4,9.0,6.0,8.0,1.0,0.026943395165471805,0.1606249861558205,0.05388679033094361,0.1436457199005167
0.75,2.1947,8,1,8,4,9.0,6.0,8.0,1.0,0.03048469790900766,0.1515621771959671,0.06096939581801532,0.16745521114509065
0.75,3.2421,8,1,8,4,9.0,6.0,8.0,1.0,0.03351046615707114,0.14793122559780297,0.06702093231414229,0.18469000058896748
0.75,4.2895,8,1,8,4,9.0,6.0,8.0,1.0,0.03624562714363403,0.14752434377998852,0.07249125428726806,0.1972336773057337
0.75,5.3368,8,1,8,4,9.0,6.0,8.0,1.0,0.03886990241325482,0.14876679741981663,0.07773980482650963,0.20715511649818352
0.75,6.3842,8,1,8,4,9.0,6.0,8.0,1.0,0.04149088578708011,0.15079039950692694,0.08298177157416022,0.21578223654807796
0.75,7.4316,8,1,8,4,9.0,6.0,8.0,1.0,0.0441638980772494,0.1531693136669054,0.0883277961544988,0.2238036754528086
0.75,8.4789,8,1,8,4,9.0,6.0,8.0,1.0,0.046915395980542604,0.15570394141209812,0.09383079196108521,0.2315445138862959
0.75,9.5263,8,1,8,4,9.0,6.0,8.0,1.0,0.04975787860953689,0.15830148249956025,0.09951575721907378,0.23915231857049593
0.75,10.5737,8,1,8,4,9.0,6.0,8.0,1.0,0.05269575099890296,0.16091617945799336,0.10539150199780592,0.24668917548842587
0.75,11.6211,8,1,8,4,9.0,6.0,8.0,1.0,0.05573004081235005,0.16352366846203933,0.1114600816247001,0.2541806065529561
0.75,12.6684,8,1,8,4,9.0,6.0,8.0,1.0,0.05885960514050137,0.16610867455055273,0.11771921028100274,0.26163513016738277
0.75,13.7158,8,1,8,4,9.0,6.0,8.0,1.0,0.0620831811370021,0.16866082682187403,0.1241663622740042,0.269056525827819
0.75,14.7632,8,1,8,4,9.0,6.0,8.0,1.0,0.06539800204089523,0.17117094532058566,0.13079600408179046,0.2764437292818733
0.75,15.8105,8,1,8,4,9.0,6.0,8.0,1.0,0.06880085929857442,0.17363085516203441,0.13760171859714884,0.2837947974407991
0.75,16.8579,8,1,8,4,9.0,6.0,8.0,1.0,0.07228922639507923,0.17603368758851043,0.14457845279015846,0.2911097700788746
0.75,17.9053,8,1,8,4,9.0,6.0,8.0,1.0,0.07585937497868044,0.1783723241721674,0.15171874995736087,0.29838676778724255
0.75,18.9526,8,1,8,4,9.0,6.0,8.0,1.0,0.07950736026552978,0.18064008475689844,0.15901472053105956,0.3056242211361133
0.75,20.0,8,1,8,4,9.0,6.0,8.0,1.0,0.08323013727467718,0.18283134601405918,0.16646027454935436,0.3128229469590437
0.8,0.1,8,1,8,4,9.0,6.0,8.0,1.0,0.022783541097313585,0.1766894806380102,0.04556708219462717,0.11421865924076907
0.8,1.1474,8,1,8,4,9.0,6.0,8.0,1.0,0.027049928356594585,0.1598196555134384,0.05409985671318917,0.14475297582621874
0.8,2.1947,8,1,8,4,9.0,6.0,8.0,1.0,0.03056179413898945,0.15095995391989922,0.0611235882779789,0.16836436661613974
0.8,3.2421,8,1,8,4,9.0,6.0,8.0,1.0,0.03349446640368291,0.14792870929322663,0.06698893280736581,0.1846206598193358
0.8,4.2895,8,1,8,4,9.0,6.0,8.0,1.0,0.03612040430467278,0.14814789947777293,0.07224080860934556,0.19602071307563418
0.8,5.3368,8,1,8,4,9.0,6.0,8.0,1.0,0.03863564789344098,0.14993180453091512,0.07727129578688197,0.20489033179752736
0.8,6.3842,8,1,8,4,9.0,6.0,8.0,1.0,0.041147422006198316,0.15242186398652857,0.08229484401239663,0.21257206067156834
0.8,7.4316,8,1,8,4,9.0,6.0,8.0,1.0,0.04370632925625777,0.15522504850531263,0.08741265851251553,0.21970555750456752
0.8,8.4789,8,1,8,4,9.0,6.0,8.0,1.0,0.04633431577600491,0.15816756856291592,0.09266863155200981,0.22657158356162063
0.8,9.5263,8,1,8,4,9.0,6.0,8.0,1.0,0.04904046601005474,0.16117225695269574,0.09808093202010948,0.23328971395677336
0.8,10.5737,8,1,8,4,9.0,6.0,8.0,1.0,0.0518267826466531,0.1642015660113505,0.1036535652933062,0.23990732220381086
0.8,11.6211,8,1,8,4,9.0,6.0,8.0,1.0,0.054692543502807764,0.1672350960643363,0.10938508700561553,0.2464431361928685
0.8,12.6684,8,1,8,4,9.0,6.0,8.0,1.0,0.05763529544162771,0.1702591905889578,0.11527059088325542,0.25290342230523416
0.8,13.7158,8,1,8,4,9.0,6.0,8.0,1.0,0.06065268132992876,0.1732640460382772,0.12130536265985752,0.25929176597300685
0.8,14.7632,8,1,8,4,9.0,6.0,8.0,1.0,0.06374107941458297,0.1762403437388278,0.12748215882916594,0.26560838992039615
0.8,15.8105,8,1,8,4,9.0,6.0,8.0,1.0,0.06689657798589042,0.17917948808461864,0.13379315597178085,0.27185324868905386
0.8,16.8579,8,1,8,4,9.0,6.0,8.0,1.0,0.07011599972566906,0.18207420216239975,0.14023199945133813,0.27802824693716216
0.8,17.9053,8,1,8,4,9.0,6.0,8.0,1.0,0.0733951511273396,0.18491677194520748,0.1467903022546792,0.2841338109922485
0.8,18.9526,8,1,8,4,9.0,6.0,8.0,1.0,0.07672974356730941,0.1876999028740259,0.15345948713461882,0.29017073009751154
0.8,20.0,8,1,8,4,9.0,6.0,8.0,1.0,0.08011640942119322,0.1904175090255765,0.16023281884238644,0.29614182902154884
0.85,0.1,8,1,8,4,9.0,6.0,8.0,1.0,0.022798957893799317,0.17657109852838287,0.045597915787598635,0.11435497538065881
0.85,1.1474,8,1,8,4,9.0,6.0,8.0,1.0,0.027150759380880296,0.15905347581670184,0.05430151876176059,0.14581171771990234
0.85,2.1947,8,1,8,4,9.0,6.0,8.0,1.0,0.03062395296959039,0.15045893573296704,0.06124790593918078,0.16911566404207534
0.85,3.2421,8,1,8,4,9.0,6.0,8.0,1.0,0.033459828839962326,0.14804772290389148,0.06691965767992465,0.18434400397390163
0.85,4.2895,8,1,8,4,9.0,6.0,8.0,1.0,0.035978291449460215,0.14887646239169638,0.07195658289892043,0.19463005793389399
0.85,5.3368,8,1,8,4,9.0,6.0,8.0,1.0,0.03838791328361204,0.15117694568329332,0.07677582656722408,0.20250543002969595
0.85,6.3842,8,1,8,4,9.0,6.0,8.0,1.0,0.040793232468484444,0.15411508960819104,0.08158646493696889,0.2092944623084718
0.85,7.4316,8,1,8,4,9.0,6.0,8.0,1.0,0.0432394729722437,0.15733345361941561,0.0864789459444874,0.21557980783853992
0.85,8.4789,8,1,8,4,9.0,6.0,8.0,1.0,0.04574417095820182,0.1606822981549265,0.09148834191640363,0.22160031683307205
0.85,9.5263,8,1,8,4,9.0,6.0,8.0,1.0,0.048313301909880875,0.16409764521124728,0.09662660381976175,0.22745203373312867
0.85,10.5737,8,1,8,4,9.0,6.0,8.0,1.0,0.0509467618796941,0.1675482142745662,0.1018935237593882,0.23317131943447886
0.85,11.6211,8,1,8,4,9.0,6.0,8.0,1.0,0.05364231200827741,0.17101625739709708,0.10728462401655482,0.23877260569341938
0.85,12.6684,8,1,8,4,9.0,6.0,8.0,1.0,0.056396364387431897,0.1744888993974404,0.11279272877486379,0.24426142865479303
0.85,13.7158,8,1,8,4,9.0,6.0,8.0,1.0,0.05920560245503347,0.17795637407552353,0.11841120491006694,0.24964205190541963
0.85,14.7632,8,1,8,4,9.0,6.0,8.0,1.0,0.06206566077881276,0.18140887123103785,0.12413132155762552,0.25491643937650704
0.85,15.8105,8,1,8,4,9.0,6.0,8.0,1.0,0.06497202236824863,0.18483712494983195,0.12994404473649726,0.2600866424059318
0.85,16.8579,8,1,8,4,9.0,6.0,8.0,1.0,0.06792094892788085,0.18823326366532178,0.1358418978557617,0.2651564783583924
0.85,17.9053,8,1,8,4,9.0,6.0,8.0,1.0,0.07090786707533321,0.1915888261575434,0.14181573415066642,0.27012861077235095
0.85,18.9526,8,1,8,4,9.0,6.0,8.0,1.0,0.0739282247399291,0.19489577883713824,0.1478564494798582,0.2750060402204182
0.85,20.0,8,1,8,4,9.0,6.0,8.0,1.0,0.0769784060953447,0.198147472853024,0.1539568121906894,0.2797934036215856
0.9,0.1,8,1,8,4,9.0,6.0,8.0,1.0,0.02281433313468319,0.17645299154089567,0.04562866626936638,0.1144910896546958
0.9,1.1474,8,1,8,4,9.0,6.0,8.0,1.0,0.02724599069678153,0.15832596192712076,0.05449198139356306,0.1468217061443584
0.9,2.1947,8,1,8,4,9.0,6.0,8.0,1.0,0.030672230971341783,0.15005254144852606,0.061344461942683566,0.1697179117209373
0.9,3.2421,8,1,8,4,9.0,6.0,8.0,1.0,0.03340894336652967,0.14827330360931565,0.06681788673305934,0.18388666984601534
0.9,4.2895,8,1,8,4,9.0,6.0,8.0,1.0,0.03582223180657879,0.14969235646462314,0.07164446361315759,0.19309657607201455
0.9,5.3368,8,1,8,4,9.0,6.0,8.0,1.0,0.038129393878429486,0.1524869860368563,0.07625878775685897,0.20003209532871652
0.9,6.3842,8,1,8,4,9.0,6.0,8.0,1.0,0.04043044340768788,0.1558589356274244,0.08086088681537576,0.20597366809365406
0.9,7.4316,8,1,8,4,9.0,6.0,8.0,1.0,0.04276491676592568,0.15948699797862237,0.08552983353185135,0.2114438165885312
0.9,8.4789,8,1,8,4,9.0,6.0,8.0,1.0,0.045146191347306686,0.1632430542663967,0.09029238269461337,0.2166435758925638
0.9,9.5263,8,1,8,4,9.0,6.0,8.0,1.0,0.04757747507096313,0.16707390001665623,0.09515495014192626,0.22164998967065588
0.9,10.5737,8,1,8,4,9.0,6.0,8.0,1.0,0.05005684587402915,0.17095280510734986,0.1001136917480583,0.22649167424026395
0.9,11.6211,8,1,8,4,9.0,6.0,8.0,1.0,0.05258076808893256,0.17486357667702662,0.10516153617786513,0.23118081103769839
0.9,12.6684,8,1,8,4,9.0,6.0,8.0,1.0,0.05514468933968781,0.1787934315243389,0.11028937867937562,0.23572340042749879
0.9,13.7158,8,1,8,4,9.0,6.0,8.0,1.0,0.05774447491349188,0.18273219159739645,0.11548894982698377,0.2401250639045975
0.9,14.7632,8,1,8,4,9.0,6.0,8.0,1.0,0.06037514367296298,0.1866692342646881,0.12075028734592597,0.2443898710708575
0.9,15.8105,8,1,8,4,9.0,6.0,8.0,1.0,0.06303169598181985,0.19059437402510207,0.1260633919636397,0.24852214908388298
0.9,16.8579,8,1,8,4,9.0,6.0,8.0,1.0,0.06570995363227279,0.19449893886380085,0.13141990726454558,0.25252770188576107
0.9,17.9053,8,1,8,4,9.0,6.0,8.0,1.0,0.06840508420441441,0.19837353931145918,0.13681016840882881,0.2564114144638129
0.9,18.9526,8,1,8,4,9.0,6.0,8.0,1.0,0.07111239160146049,0.20220924297702292,0.14222478320292098,0.26017842206720937
0.9,20.0,8,1,8,4,9.0,6.0,8.0,1.0,0.07382812878837114,0.2059986984202122,0.14765625757674228,0.2638350637243915
0.95,0.1,8,1,8,4,9.0,6.0,8.0,1.0,0.022829666771418178,0.17633516025644616,0.045659333542836356,0.11462700072148813
0.95,1.1474,8,1,8,4,9.0,6.0,8.0,1.0,0.02733573209460369,0.157636562724973,0.05467146418920738,0.14778284564867952
0.95,2.1947,8,1,8,4,9.0,6.0,8.0,1.0,0.030707654257076746,0.14973427971243347,0.06141530851415349,0.1701802545646919
0.95,3.2421,8,1,8,4,9.0,6.0,8.0,1.0,0.03334393401761196,0.1485920392049241,0.06668786803522392,0.1832729032472701
0.95,4.2895,8,1,8,4,9.0,6.0,8.0,1.0,0.035654645360244125,0.15058097861120467,0.07130929072048825,0.19144911483589216
0.95,5.3368,8,1,8,4,9.0,6.0,8.0,1.0,0.037862167262475925,0.15385017221335648,0.07572433452495185,0.19749468065538212
0.95,6.3842,8,1,8,4,9.0,6.0,8.0,1.0,0.04006061757391658,0.15764527041941354,0.08012123514783316,0.202627336901913
0.95,7.4316,8,1,8,4,9.0,6.0,8.0,1.0,0.04228380792475688,0.1616803705993576,0.08456761584951376,0.20730997095040146
0.95,8.4789,8,1,8,4,9.0,6.0,8.0,1.0,0.04454129921118178,0.165846225387458,0.08908259842236356,0.21171074328743514
0.95,9.5263,8,1,8,4,9.0,6.0,8.0,1.0,0.04683388095715507,0.17009814351042127,0.09366776191431014,0.21589196464699412
0.95,10.5737,8,1,8,4,9.0,6.0,8.0,1.0,0.049158087173881364,0.174412461472563,0.09831617434776273,0.21987729363951242
0.95,11.6211,8,1,8,4,9.0,6.0,8.0,1.0,0.051509294642975524,0.17877362327875604,0.10301858928595105,0.2236783132150612
0.95,12.6684,8,1,8,4,9.0,6.0,8.0,1.0,0.05388215727286492,0.18316835273859502,0.10776431454572984,0.22730243132680802
0.95,13.7158,8,1,8,4,9.0,6.0,8.0,1.0,0.0562718750072257,0.18758565667363358,0.1125437500144514,0.2307571745656373
